GeneName	rank
H3P16	-0.0549666197960133
C1orf220	-0.0548836307709216
IL9RP3	-0.0547952238863499
BBIP1	-0.0547912078881429
ACTG1P20	-0.0546790258475652
ARRB2	-0.0546353674757247
KMT2A	-0.0546129613222412
NKAIN1	-0.0546042590138317
CYP3A5	-0.0544396503383291
CPLANE2	-0.0543939885480474
RDH16	-0.0543659272313572
ZNF169	-0.054289429555491
SS18L1	-0.0542163986732304
RND1	-0.0541868817544249
TXNL4B	-0.0541739340368519
TRA2B	-0.0541693121605268
CHCHD6	-0.0541088211768662
ZNF143	-0.0539350347755827
VPS35	-0.0539105504868965
CD81-AS1	-0.0539027062185639
RASSF6	-0.0538743488117373
SENP8	-0.0538113027824512
PRSS22	-0.0537005360409819
UACA	-0.0536515908178887
PPIAP22	-0.053576892477317
PDLIM1	-0.0535228886905354
ADAMTS9	-0.0534823317064386
ZNF680	-0.0534222705241129
JPX	-0.0534039629740367
SLC47A1P2	-0.0533393733409638
SPAG16	-0.0532990986139027
HMGN5	-0.0532796524588903
ANAPC1P1	-0.0532737033124163
PCDHGB7	-0.0531980753018034
OTUD6B-AS1	-0.0531364752978586
TATDN2	-0.0530636617129059
MACF1	-0.0530195736094565
ATP6AP1-DT	-0.05298643582
ASTE1	-0.052905501747119
SPOCD1	-0.0528242720900832
FAM13A-AS1	-0.0527863807833463
ITPR1	-0.0527444899175159
GTPBP8	-0.0526250892543173
MYADM	-0.0525055060577601
GAPDHP1	-0.0525003624732567
CALML4	-0.0524409409699024
ZNF891	-0.0522365152106794
ANKS1A	-0.0522023941857217
RABAC1	-0.0520518898267142
LINC00265	-0.0520430413913968
XPNPEP3	-0.0520304213030263
CRELD1	-0.0519817862271502
HEPHL1	-0.0518205644624242
CCPG1	-0.0518012382458925
GPRIN2	-0.051679639897775
LINC00638	-0.051618878641535
POLR3H	-0.0515779501604402
ALMS1-IT1	-0.0514111311345252
SOX2	-0.0513533309106438
HMBS	-0.0513413227253658
TMED10	-0.0513130673022642
MRPL13	-0.0512526525247997
BMS1P20	-0.0512368334873738
DNAAF4	-0.0512245675995437
KCNQ1	-0.0511776050589346
MTX2	-0.0511088800801173
LPIN1	-0.0510284776481207
ZFTRAF1	-0.0509851852375115
RTEL1	-0.0509835815483909
CD58	-0.0509744720616838
LINC01415	-0.0509510737363586
TRMT44	-0.0508042268538202
CTHRC1	-0.0506692371101518
HNRNPA3	-0.0506166686528125
TMCO6	-0.0505677907417365
ASNSD1	-0.050509577313715
NGDN	-0.0504703631143109
VAMP2	-0.0504697164081038
PNISR-AS1	-0.0502188400367556
COL4A4	-0.0501591614275926
TMEM63B	-0.0501564281089719
RNASEH2B	-0.0500727620930561
IPPK	-0.0500276843208578
KRT8P39	-0.050014406364739
ABHD1	-0.0500122561101797
BEND6	-0.0499961823944505
BCL10	-0.0499958431226807
YAF2	-0.0498568247686497
C14orf93	-0.0498020701015383
TADA3	-0.0497164033741024
MATCAP1	-0.0496959575681696
FBXL22	-0.0496556528390751
FEM1B	-0.0493795288662186
NSMAF	-0.0493001775753156
PDZD7	-0.0492334221130543
USH2A	-0.0491883126446288
PLAGL2	-0.0491048727290985
FTX	-0.0490767071670123
GPR151	-0.0489999851330544
DDX53	-0.0489672068659331
ANKLE1	-0.0489542690467567
RNF25	-0.0488938874732
ABCC6P1	-0.0488800944946616
PEX7	-0.0488439205142219
FADD	-0.0487486689859145
PRSS36	-0.0486116653105969
RPL12P4	-0.0485057251319618
FAM161A	-0.0485013680350478
PET117	-0.0483497598090518
COQ6	-0.0482974783964888
LAMB2P1	-0.0482965524698456
UBE2V2	-0.0482673487411313
SUDS3P1	-0.0482572480879923
CFLAR	-0.0482504361474833
RGPD2	-0.0481926155776667
NXPH4	-0.0480868570184663
OBI1	-0.0480343543640659
SPECC1L	-0.0480118513665035
MFF-DT	-0.0478714988623822
GSTK1	-0.0478677457066287
RGS14	-0.0478139055181851
ZCCHC18	-0.0478089899979598
MOK	-0.0477789577281034
ARMCX3	-0.0476722556489965
C1orf54	-0.0474386302539084
SMUG1	-0.0473474366429706
MLKL	-0.0473278223177789
EBLN2	-0.047180118550411
VBP1	-0.0470282335114932
GLYR1	-0.046896188610879
SLC35D1	-0.0467845029856414
MAP2K6	-0.0467828632289382
EMID1	-0.0467812971791507
CBLL1	-0.0467128978268879
RNVU1-21	-0.0466665235540736
USP16	-0.0465214799419743
ZNF670-ZNF695	-0.0465173255915501
ZNF778	-0.0464966592932232
FBXO45	-0.0464599306966767
SMAD2	-0.0464098450684584
ASB3	-0.0462260871046769
DCST1	-0.0462140404049184
PSMD5	-0.046140609298445
TNFSF9	-0.0461150705687032
LINC02701	-0.0460861288444677
LZIC	-0.0460072619802784
FAM174C	-0.045902727072549
SYCE1L	-0.0458712910657829
MTRF1L	-0.0458423244662044
ENPP1	-0.0457722805919091
ARHGAP15	-0.045743496157368
SLC66A3	-0.0457334442099844
SNHG30	-0.0457308451391683
USP49	-0.0456846172303314
OST4	-0.045649640135366
FAAP20	-0.045571540181687
MKRN1	-0.0453697741828759
TXNRD3	-0.0453457296269077
GIPR	-0.0453039566742922
INPP5A	-0.0452903395249218
CCDC85C	-0.0452235368907628
SLC5A4	-0.0450803464608428
MIR497HG	-0.0450771765762116
PTP4A2P1	-0.0448637224826563
PARG	-0.0448424698593125
LRRC69	-0.0448095163101517
EIF2B2	-0.0447940079351464
FRG1JP	-0.0447582014293156
NDUFA3	-0.0446454771837206
SYPL1P2	-0.0445799365695258
SPOPL-DT	-0.0444964652034084
WFIKKN1	-0.0444775054861253
MORF4L2-AS1	-0.0444643074009501
USP35	-0.0443932826638528
MPLKIP	-0.0443815832987404
SMYD3-AS1	-0.0442853314533175
TIGD4	-0.0442682473350854
NME6	-0.044255257475272
PHF5A	-0.0442452772666648
STARD13-AS	-0.0442256208183248
WBP1	-0.044003352439624
SAMD5	-0.0439674838172692
TMEM132B	-0.0438782103470472
YPEL2	-0.0438761181956526
ZNRF3	-0.0438634849828305
KCNMB3	-0.0438279038742451
CRADD	-0.0437421719784855
DOC2A	-0.0437184727999905
ZNF782	-0.0436716479362504
RCCD1	-0.0435784775284761
SMARCE1	-0.0433970821894836
TAS2R50	-0.0433713049142151
LINC00324	-0.0433660380507063
PRDX6-AS1	-0.0433309687610119
ABHD16A	-0.0432808128518731
PRR36	-0.0432262357326789
UCHL3	-0.0431690661362891
ZNF345	-0.0430940974288484
LINC02405	-0.0430442304503716
NDUFV2-AS1	-0.0429380605020165
FBXO3	-0.0429179076266247
WNT4	-0.0428820914600931
KCNJ12	-0.0428656327803982
CDC26	-0.0428365824795122
CNDP2	-0.0427722536352757
ZNF223	-0.0426795811240655
MIF4GD-DT	-0.0426678346922486
NUDT13	-0.0426238568619085
KCNJ14	-0.0425630891431497
SP2-DT	-0.0425580990378006
NTMT1	-0.0425156375861763
SUGT1P1	-0.0421533319514246
CATSPER2P1	-0.042110073568054
HSF2BP	-0.0420938515791756
BCORL1	-0.0420151837075876
LINC01278	-0.0419469052592527
PTGER4	-0.041781473376464
ZNF677	-0.0416835534498277
FOSB	-0.0416210355557995
ZFP3	-0.041527636046254
IRGQ	-0.0414990560579751
METTL15	-0.0413921518629023
GCNA	-0.0412772180930926
C16orf95-DT	-0.0412579764569155
TMEM198B	-0.0412197876485563
DUS4L	-0.0411765177844206
HOTAIR	-0.0411585878932837
LATS1	-0.0411176623568574
BMAL1	-0.0410793826753206
NOS1AP	-0.0410491887586667
RPL13P5	-0.0409968927028025
AATBC	-0.0409315193203123
COL2A1	-0.0409215612314098
PSME3IP1	-0.0408654277767466
KLF10	-0.0408431899935778
FBXO16	-0.0406732009511042
LCTL	-0.0406359450096678
PRKACB-DT	-0.0406345837459592
BTBD18	-0.0406169351519172
LOXL3	-0.0405753391232184
IMPA2	-0.0404409945728626
NCK1-DT	-0.0403636250848871
GLTPD2	-0.0403574151135347
MAP3K4-AS1	-0.0403225503854586
PLEKHH2	-0.040319173280567
GOLPH3L	-0.0402382348917264
IRAK2	-0.0402250449856894
NEK3	-0.040207106758609
RASL11A	-0.0401647706107124
TSN	-0.0401522332603558
KCNJ10	-0.0400638618922858
CSPP1	-0.0400155362066976
MSS51	-0.0400026626567949
MYLK	-0.039919224442121
COX6A1P2	-0.0398506007807061
ZNF607	-0.0397023954283289
DCST1-AS1	-0.0396713736286444
RNPC3	-0.039640437457912
TMEM121B	-0.0394901106533556
ABI3BP	-0.0394308033898155
DSTNP2	-0.039376567515962
POU6F2	-0.039370832227054
RPS11P5	-0.0393512253295964
PCDHB18P	-0.0393460809663589
PCDHA7	-0.0392284455409696
DHDDS	-0.0391861151226844
PCDHA5	-0.0391288576630185
CNTF	-0.0390297750400302
MRPL54	-0.038958123592735
ECD	-0.0389397263884416
HDAC2-AS2	-0.0389228096654809
DYNLRB2	-0.0388639169340188
GLUD1P3	-0.0387709945392231
PCDHA1	-0.0387613437025711
PRKAB1	-0.038747177515101
MAP3K4	-0.038743091438806
LONRF3	-0.0387256806455762
ZNF232-AS1	-0.038659754794341
SNORD108	-0.0385707109404669
NOTCH1	-0.0385540550084434
TTC19	-0.0383972020967729
L3MBTL2	-0.038391834017021
SRRM1	-0.0383465390882542
RELL2	-0.0383133216157234
FBXL8	-0.0382977168412942
ZNF787	-0.0382517102844687
ZNF30	-0.0381823713653779
NOXRED1	-0.0381694570958078
TCERG1L	-0.0381019691228178
SCAT2	-0.0379686362120622
USP32P3	-0.037958057891044
ZNF691	-0.0379295968823266
PPP1R15B-AS1	-0.0378464823197276
C7orf25	-0.0377555083374113
KLRA1P	-0.0377392960875286
CARNMT1-AS1	-0.0376719294836171
STARD7-AS1	-0.0376100335159068
CCDC88B	-0.0376041283123048
NUDT2	-0.0376005666479303
CATSPER3	-0.0375432908276869
AP4M1	-0.0374167854194809
RNASEH1-DT	-0.0372878892371741
PICALM	-0.0372559376212906
SMIM19	-0.0372411918746994
SLU7	-0.0372397955973604
CAPN2	-0.0371777791709828
TMCC1-DT	-0.0371259273056144
TRIP4	-0.037067474414383
MKRN3	-0.0370014308534332
COPB1	-0.0369589475991817
GCNT7	-0.0369263277536504
C19orf44	-0.0365823873053955
MIRLET7IHG	-0.0365305412665115
HERC2P3	-0.0364887288386912
ABRAXAS2	-0.0364584443479607
SLC7A6OS	-0.0363930714094798
MMP17	-0.0363902022884621
MBD5	-0.0363320339929745
CENPV	-0.036311568076268
RPGRIP1	-0.0362114409244659
ZCCHC24	-0.0361685312223219
REC8	-0.0361568225197279
STUB1-DT	-0.0361304239553637
CPS1	-0.0360235338491387
CLINT1	-0.0359053411936421
GLOD4	-0.0358866411678874
MRPL9	-0.0358577547363734
FREM3	-0.0358571807330074
SYT15-AS1	-0.0358217130350468
GTF2IP3	-0.0357514126963485
LINC01139	-0.0356314454648926
ILRUN-AS1	-0.0356093462291888
PLIN2	-0.0355457029593219
ZFYVE21	-0.0354725669339736
PRDX2	-0.0354705852496558
HIBCH	-0.0352194856061661
TAS2R19	-0.0351954202974863
GMPR2	-0.0350555115734319
ATP2B1-AS1	-0.0350016399700441
THAP5	-0.0349757404455645
TAF13	-0.0349685050731355
BET1-AS1	-0.0349595116642153
RPS6KB2	-0.0349181220203506
MICAL3	-0.0349035559135183
BAK1	-0.0347595548915129
FAHD2A	-0.0347512132350135
PROX2	-0.0346515834180721
KIFC2	-0.0346172679153221
C17orf67	-0.0345939790166085
EXOSC3	-0.0345908889467531
ADCK1	-0.0343918544887659
PPP1R37	-0.0341621575088803
LHX8	-0.0341536894002501
E2F6	-0.0341230808196207
STOML2	-0.0340770476432153
PCDHA11	-0.0340605451480536
SLC48A1	-0.0340300624692474
EGF	-0.0340282440168448
JPT2	-0.033996985837721
PITPNM2	-0.0338706436514243
NDUFAF7	-0.0337474432838984
RNF126	-0.0336595082749983
TUFMP1	-0.033633517810661
PIWIL2-DT	-0.0336270502609077
FAM120AOS	-0.033621439917224
VWA1	-0.0335299919797787
STX16	-0.0335090122737506
LENG8-AS1	-0.0334635291539325
MAEL	-0.0334513772107656
TLE1	-0.0333267398421055
TMEM182	-0.0333149304506308
ERC2	-0.0333132401016437
LRRC45	-0.0332837562976516
CFAP65	-0.0332368419210818
PPP1R3D	-0.0331945237396098
SRPX	-0.0330593078853906
DCAF13P3	-0.0329961375947853
OLMALINC	-0.0329712621406379
TNFSF4	-0.0328773740379636
SUPT3H	-0.0327972504551696
PCDH10	-0.032779586330812
HDAC10	-0.0327794824363913
TBXA2R	-0.0327646100937031
MID1IP1-AS1	-0.0327363913943482
INCA1	-0.0326776702142379
NR1H2	-0.0324373587033645
ZNF410	-0.0324232361237194
FAM227B	-0.0323472901277246
PITX1-AS1	-0.0323402513028731
GPER1	-0.0322904490124418
CCNYL6	-0.0321881974234472
SLC35A4	-0.0321729276654769
MICAL1	-0.032066903578005
RNF113A	-0.0320650063180655
UNC5A	-0.0320468982334672
MANEA-DT	-0.0320468887852466
IQSEC1	-0.0320450100115154
RNF135	-0.0319451120361285
NBAS	-0.0319195740136704
SRSF3	-0.0317901727526814
DCAF10	-0.0317440449055332
LXN	-0.0316963274658884
CARD8-AS1	-0.0316475927522457
GPR155	-0.0316446826595335
PLAA	-0.031429179621943
PLEKHA1	-0.0313098565196582
PPP1R14BP2	-0.0312655282990161
DISP2	-0.0311688481051173
SVOP	-0.0311350665431869
MOCS2-DT	-0.0310962150452184
NHLRC1	-0.0310900297639559
IPO5P1	-0.031075993727843
FBXL4	-0.0307857871147753
YBEY	-0.0306578490367162
GABPA	-0.0306395677115883
TMEM223	-0.0306256798043682
THEM4	-0.0305868059386803
CDKN2AIP	-0.0305719985592867
TMCO4	-0.0303744605891272
EME2	-0.0302985046333841
TERF2	-0.030224129336431
ILF3-DT	-0.0301790879194232
SLC29A4	-0.0301096692727863
PROSER2	-0.0300898795885961
GLIS3	-0.0300631254404031
MTERF3	-0.0300421354536824
POLR1HASP	-0.0300183166389498
NUDT5	-0.0300065411855713
PCDH7	-0.0300013972233731
MYH3	-0.0298035024149663
MESD	-0.0297985285367115
EIF3J-DT	-0.0297968400028575
SCAMP1-AS1	-0.0297691972882561
DPY19L3-DT	-0.0297670899900965
MMS19	-0.0297618867944375
ZFP2	-0.0295385134818077
SARM1	-0.029496675314895
UBE2G1	-0.0294526979738717
SOX21-AS1	-0.0294407522724722
LINC01473	-0.0293610558179794
RGS20	-0.0291017284328473
POPDC3	-0.0290892330548531
FAM53A	-0.0289985866552849
TPH1	-0.0289353229825991
ICE1	-0.0289202498373598
DEGS2	-0.0289109797868659
CYP51A1P2	-0.0288765005760719
FNBP4	-0.0288529817314888
RAB6B	-0.0288067652576194
ENOX2	-0.0287740347239327
CCNT1	-0.0287504228994198
GNAT2	-0.0285923775344284
PARM1	-0.0283672811727405
CACYBP	-0.0283672306726791
CPTP	-0.0283411320903924
PELI1	-0.0283191072073312
GTF3C4	-0.0281701809441382
MRPL57	-0.0281524545697175
ZFPM1	-0.0281028956035406
ANKRD17-DT	-0.0280583295140936
STARD13	-0.0280091316333573
ZNF341	-0.0279813581952536
ZNF726	-0.0277987682579914
ARIH2OS	-0.0277088004243612
DTNBP1	-0.027682108878083
PDRG1	-0.0276783659586418
SMPD5	-0.0276527609961007
LRRC37A15P	-0.0276444727306518
ADAMTS20	-0.0274966529079748
ZNF354B	-0.0274893287542086
ZNF790-AS1	-0.0273807980580556
KCNS2	-0.0273010233507608
ZNF497-AS1	-0.0272661365945502
ANKRD18A	-0.0272288638712058
CAHM	-0.0270472677871501
ATP6V1E1	-0.0269636692368012
NDUFC1	-0.0268255005346557
RABL3	-0.0267749838902742
NOMO1	-0.0266926402051394
RPL23AP7	-0.0265745738275212
CLPP	-0.026566827184535
ZNF639	-0.0264781139868015
NT5C2	-0.0264607128383129
SRCAP	-0.0263824143772887
ADGRB1	-0.0263612018200444
SUGT1P3	-0.0263205400295157
ARMC8	-0.0263090132627866
CAAP1	-0.0263084539483965
HSD17B11	-0.0260707957815113
CDNF	-0.0257108200269951
NDFIP2	-0.0257047268313727
MAP3K14	-0.0255384118972779
ZNG1E	-0.0255351768686586
PRRT4	-0.0254909173941696
CD2BP2-DT	-0.0254748743165929
PYCR2	-0.0254073488191915
RPS10P7	-0.0253296728053014
SHLD1	-0.0251186535255292
FAM183A	-0.025108376010887
AMIGO1	-0.0249068535734028
NFE2L2	-0.0248912861772498
TAX1BP3	-0.0246979755922859
DNMBP	-0.0244342347472038
SAP30-DT	-0.0244202119517439
ALKBH3-AS1	-0.0244095246125898
TENT2	-0.0241850580824458
RBIS	-0.0241021239787186
NTAQ1	-0.0240644556968231
CUL5	-0.0240083546125213
RC3H1-IT1	-0.0239874937932793
ACOT8	-0.0239571687810287
ARAP1-AS2	-0.0239369651379428
LINC01694	-0.023930208462814
MLLT10	-0.023917992936105
SRRM5	-0.0238509719665488
CNPY2-AS1	-0.0238165498328669
ATP2A2	-0.0237938642122393
PSMA1	-0.0237462467492035
SPATA1	-0.0237104714301546
STXBP2	-0.0236634538651123
FHL2	-0.0235527569564965
SCAMP5	-0.0235459400619842
FOXP4	-0.0234842777668224
TMCC1	-0.0234739705354907
TSR3	-0.0234266881913294
JMJD7	-0.0232838586340628
EDDM13	-0.0232473655452469
SYDE2	-0.0232154758944268
SURF4	-0.0231357456128244
ZNF280D	-0.0229950931698095
RALB	-0.0229683453117923
URM1	-0.0229532890878838
TSSK4	-0.0228962343249755
RBM14	-0.0228570898095893
MIR616	-0.0228362120505448
BICD2	-0.0227942399113245
SRP9P1	-0.0227425087138292
ZNF32	-0.0227232232950409
ADA	-0.0226673042369815
DNAJC3	-0.0226167728970392
ZCCHC10	-0.0225580731000187
RTCA-AS1	-0.0224660083011342
PPME1	-0.0224642186665162
RADIL	-0.0224574435647299
GHRL	-0.0224469445801786
ZNF700	-0.0224422409931636
PCDHB2	-0.0223588754617895
LIMK1	-0.0223143816703286
AMY2B	-0.0222541570419004
BBS1	-0.0220432757924313
PREP	-0.0220381870500699
PSMD4	-0.0219880865890107
NLRC4	-0.0219560678146193
USF3	-0.0218728660225756
ABCA10	-0.0217874569238865
DBNL	-0.0217516678886851
MAST4-AS1	-0.0217016733800866
NLRC3	-0.0216594321220338
AKT3	-0.0216511681296314
EAF1	-0.0215666657430748
FAM229A	-0.0214772079985413
TMCO1	-0.0214525096264722
CDK9	-0.0214013830255384
DPYSL4	-0.0213183633050661
ABRAXAS1	-0.0211643353418005
GPRC5D-AS1	-0.0211040501871172
TRMT2B	-0.0210664520829173
ARMH4	-0.0210371317412764
RNASET2	-0.0209788948318607
C3orf62	-0.020933642552628
PTCH2	-0.0209292430078243
HNRNPA1P59	-0.0209014543577109
CSNK1G3	-0.0208789031861122
STARD4-AS1	-0.0208408461289733
TMEM216	-0.0207503504813377
SLX4IP	-0.0206856791188185
INE1	-0.0205699077748225
KANSL1-AS1	-0.020527739508191
ANAPC1P2	-0.0205254035016659
ZNF790	-0.020350507483411
CLSTN1	-0.0203413527466689
ENPEP	-0.020329987337591
PCDHB14	-0.0203107589711443
CHCHD7	-0.0202929724583356
ADARB1	-0.020275746427521
HSPA1L	-0.0202550326209622
GDPGP1	-0.0202290567713581
VAC14-AS1	-0.0202282599909529
ANKS3	-0.020211286512067
SLC49A3	-0.0201136254311471
STAG3L3	-0.0200359496436904
LSM10	-0.0198290782532628
MORF4L2	-0.0195971488007186
PPIP5K1	-0.0195574627758265
GLIPR1L1	-0.0195474244769886
CHST9	-0.0195439381567851
C5orf22	-0.0194045899050739
PDS5B	-0.0193360503657045
PTRHD1	-0.0193151820771821
CEPT1	-0.0191996205978432
TIGD6	-0.0191561407779135
BSG-AS1	-0.0191472740134867
INSYN2A	-0.019147165354214
SCART1	-0.0191222296687666
MANEAL	-0.0190491838353825
C12orf76	-0.0190227549140949
TSPAN7	-0.0189652185882496
IFI35	-0.018817765250131
VSIG10L	-0.0187979862204599
JKAMP	-0.018641636462075
BSN-DT	-0.0185846864506553
ZFYVE26	-0.018562537350398
PIK3C2A	-0.0183972323767269
ZSWIM3	-0.0183510358120492
ANKRD23	-0.018226770100669
SNORA28	-0.0181598680995476
FAM172A	-0.0181568408728463
SRP54-AS1	-0.0181518863740261
KIAA1217	-0.0180935560382138
LINC02802	-0.0180671761769583
VWA7	-0.0179966930021862
SLC6A16	-0.0179354629941376
WDR87BP	-0.0179288719009039
PPP2R5A	-0.0178787735659724
CDPF1P1	-0.0178422735031448
MBLAC1	-0.0178136093405943
ZNF727	-0.0177980482424342
FBXO17	-0.0177060240693946
KCNAB1	-0.0176236959766232
EBAG9	-0.017451926976615
FRG1	-0.0173905824753692
MORF4L1P3	-0.0173420095006535
SEPSECS	-0.0173192348145837
LINC03011	-0.0172947044905087
ZNF271P	-0.017253930406098
MIR762HG	-0.0171049644201431
SNRPD1	-0.0170102344772872
CHD2	-0.0169703419113269
TSPAN14	-0.0169429648938505
BIVM	-0.0168856852261393
C18orf32	-0.016869582518326
SEC24B	-0.0168096620681532
ATP6V0A2	-0.0167348008316111
WDR5B-DT	-0.0167284976253518
DMTF1-AS1	-0.016711842582112
ERVH48-1	-0.0165566841112189
TMEM202-AS1	-0.0164869003097429
GTF2H2C	-0.0164807170136431
LBX2-AS1	-0.0164463791609445
GOPC	-0.0163575774294964
ZNF610	-0.0163210209166523
MED14	-0.0162923393618857
RHOT1	-0.0162720838827012
ZSWIM6	-0.0161802439322735
GID8	-0.0161503157463247
LMF1	-0.016114408772068
CLN6	-0.0160704031518035
KCTD21-AS1	-0.0159900575136657
MTCP1	-0.015883200413762
SLC4A5	-0.0156827451633597
NMRAL1	-0.0155749828174288
CTTN-DT	-0.0154775837156879
E2F4	-0.0154742769342527
TAGLN	-0.0152046573166214
ZNF79	-0.0151992054252625
C9orf85	-0.0151561085501739
PPM1E	-0.0151377321611882
ITGB1BP2	-0.0151365141492286
ZBTB47-AS1	-0.0151232004341956
VPS37B	-0.0151188429258382
RIN1	-0.0149009969367402
TAS2R15P	-0.0147880268572347
ZNF460-AS1	-0.0147762325999052
PCDH9	-0.0147141026714199
NSMCE1	-0.0147106496006418
METTL23	-0.014697605484616
RBM45	-0.0145907002052209
GVINP1	-0.0145016688541077
VPS26A	-0.0143207034116762
CRISPLD1	-0.0143085764518342
ZNF718	-0.0142327214546034
FAM83H	-0.0141353698203441
MPV17	-0.0141005855289512
FNTB	-0.0140942377789868
TBX18	-0.0140743698707739
RPS3AP38	-0.0140100443774999
PTDSS2	-0.0139664186057814
ZGLP1	-0.0139605974985154
TNFRSF14	-0.0139601421617813
IFNLR1	-0.0138004069085405
KCNK9	-0.0137270237711466
LETM2	-0.0136178044036635
GAREM1	-0.0135938144158445
RN7SKP9	-0.0134661478871034
GRB2	-0.0134582049559084
FAM50B	-0.0134021507091989
TUBG1P	-0.0133989552114217
CYB5RL	-0.0133922637635237
NDUFS7	-0.0133102448656181
IL17D	-0.0132821796058119
ZNF70	-0.0132760755087167
QPCTL	-0.0132119467229947
CPSF1P1	-0.0131096557804943
KRT18P7	-0.0130831326936949
KCTD1	-0.0130809389538346
CTBP2	-0.0129923638814605
PPP2R5E	-0.0129884206129078
LRRC9	-0.0128498149888888
IRF1-AS1	-0.0128242142978049
HIPK1-AS1	-0.012811992701121
SCRN3	-0.0127151379421071
SOX2-OT	-0.0126851404408646
PIGG	-0.0126576702971637
PRKRA	-0.0126481062775894
UBE2FP3	-0.0125650756846503
PCF11	-0.0123955676387498
ORMDL2	-0.0123299098658541
MRPL40	-0.0123221890956931
NOP10	-0.0122123227154185
PARL	-0.0121823459634742
MED19	-0.0120297280333466
PCDHGA1	-0.0120037720509585
C1orf210	-0.0119939063717907
SPSB3	-0.0119888941705916
C15orf61	-0.0119504358914678
TFB1M	-0.0119369978471355
FBXO8	-0.0119278232789576
ZNF827	-0.0119052994938741
CCDC183	-0.0116946148171492
XRRA1	-0.0115599083645864
GRIN2C	-0.0113669698189231
OGN	-0.0112798242013041
NRAV	-0.0112653355996517
ODCP	-0.0112167608904519
KCNJ13	-0.0110191480203443
STMP1	-0.0109131030973402
CRYGS	-0.0108587701343704
C1orf50	-0.0108464231267341
ZC3H12B	-0.0107354006045632
PMEL	-0.0106531776946271
FXN	-0.0106489749907249
APTR	-0.0105769144682731
PIK3C3	-0.0105360377620392
MBTPS1-DT	-0.0102903385093228
SLC12A7	-0.0102003389273063
ARID1B	-0.0101820230530771
PEX16	-0.0101556069403726
RPS27AP12	-0.010035982663486
SIX5	-0.00999255069889439
SLC52A2	-0.0099896782421098
CD37	-0.00996268157236556
MTMR7	-0.00987761287359597
CPPED1	-0.00981591481679117
LINC02253	-0.0097599266626557
FKBPL	-0.00972163052016388
MTOR	-0.00967558850642871
LAMC2	-0.00960523341819238
SRF	-0.00959771818455066
EID3	-0.00952428607235267
ADPRM	-0.00946473812111094
NUP42	-0.00944420119694611
GATAD2B	-0.00942897958780783
DUX4L50	-0.00936376142236404
F8	-0.00931297128925734
ZNF419	-0.0093063390126245
ZACN	-0.00926060100585255
STON2	-0.00922554139966233
ETF1P2	-0.00921961102610835
SHF	-0.00921938265769599
AXDND1	-0.00919901211683142
ZSCAN23	-0.00917417861766664
SLC16A10	-0.00915836351407996
LINC01238	-0.00915596213282919
THOC5	-0.00914237257083244
PTPN23-DT	-0.00912699511476371
C3orf38	-0.00911899024962581
PLEKHD1	-0.00908516917246471
SHANK3	-0.00900429339544923
EXOC3	-0.00896573177410438
LCMT2	-0.00892251432460288
RRP36	-0.00885708081468174
ZNF887P	-0.00884499457233961
C1QL3	-0.00864578852540642
HDLBP	-0.00864045524616052
CFAP418-AS1	-0.00860800350758887
LSM1	-0.00853906745707996
ZNF484	-0.0085081887427979
LAMTOR5	-0.00842823990376615
SLC23A1	-0.00835897868646731
IRX6	-0.00811333408328609
KRIT1	-0.0080915949959052
HMGXB3	-0.00798467571548191
TTN-AS1	-0.00795112606251103
PANK1	-0.0079500882237305
NPM1P26	-0.00794963131945253
NXT1	-0.00793211286611733
EFCAB13	-0.00786844407484109
NCOA3	-0.00775374592906376
BAIAP3	-0.00774529706247708
VIPAS39	-0.00765710057064414
THUMPD1	-0.0076199395961124
LINC01424	-0.00761507161294056
RETREG1	-0.00754003267717623
PARP11	-0.00747801038287887
FGFR1	-0.00738724392210301
RN7SL809P	-0.00734020216791251
CACYBPP2	-0.00729929214246337
ZNF576	-0.00722641905449845
POP5	-0.00720298971862176
SMIM13	-0.00715477654352811
DNAAF8	-0.00715421925631211
MYRF	-0.00710707246395336
SARNP	-0.00704941287433984
HINT3	-0.00687750846824374
ZSCAN32	-0.00687563017095523
KLHL3	-0.00677737292522908
HECTD1	-0.00676675127527724
FBXL7	-0.00673187826830184
ISL1-DT	-0.00672144902293938
POLE4	-0.00655437780609769
RAB2B	-0.00640750443836827
DHX9	-0.00639906217965988
C6orf163	-0.00636435301726102
SNORA11F	-0.00631201775571821
HK2-DT	-0.00617869794426329
C1orf50-AS1	-0.00616301361277069
FAM201B	-0.00606068228453295
HIKESHI	-0.00603471464897089
DHRS4-AS1	-0.00602268947442434
MAGI1	-0.00601378668627279
UNC79	-0.0059958859451796
ACRBP	-0.00580810629289195
TRMT10B	-0.00570330767293034
PDCL3P4	-0.00560749079095283
PARP12	-0.00560408953008103
PARD6A	-0.00550890270110902
GYS1	-0.00546910394698343
CCDC40	-0.00537326391151808
HDDC2	-0.005333627783323
HTR2B	-0.00531998891194938
USP2	-0.00523658389708258
ASPN	-0.00519118171273366
CAPN15	-0.00514520903575131
SEC61G	-0.00511970837580034
RIMKLBP2	-0.00508670788529404
KCNK12	-0.00505480654402399
SLC7A7	-0.00504972525814598
GPANK1	-0.00502299914818102
GDPD3	-0.00497581528588242
TCP11L1	-0.0049636533532786
GNB1L	-0.00496014160487977
EIF4BP3	-0.00486458591952437
DNAJC16	-0.00486354009460199
